time_wall,time_perf,arrival_perf,rel_time,trigger_can_id,vehicle_speed,vehicle_speed_age_ms,gas_pedal,gas_pedal_age_ms,brake_active,brake_active_age_ms,steer_angle,steer_angle_age_ms,wheel_speed_fl,wheel_speed_fl_age_ms,wheel_speed_fr,wheel_speed_fr_age_ms,wheel_speed_rl,wheel_speed_rl_age_ms,wheel_speed_rr,wheel_speed_rr_age_ms
1778594398.001108,1866961.692816,1866961.691524,15.507580,0x255,1.57,189.233,0,0.760,1,0.650,475.40000000000003,0.886,0.0,0.252,0.0,0.252,0.0,0.252,0.0,0.252
1778594398.001170,1866961.692878,1866961.691525,15.507641,0x396,1.57,189.294,0,0.822,1,0.712,475.40000000000003,0.948,0.0,0.314,0.0,0.314,0.0,0.314,0.0,0.314
1778594398.001196,1866961.692904,1866961.691526,15.507668,0x309,1.32,0.000,0,0.848,1,0.738,475.40000000000003,0.974,0.0,0.340,0.0,0.340,0.0,0.340,0.0,0.340
1778594398.001291,1866961.692999,1866961.691532,15.507762,0x1DC,1.32,0.095,0,0.943,1,0.833,475.40000000000003,1.069,0.0,0.435,0.0,0.435,0.0,0.435,0.0,0.435
1778594398.001316,1866961.693024,1866961.691534,15.507787,0x1ED,1.32,0.120,0,0.968,1,0.858,475.40000000000003,1.094,0.0,0.460,0.0,0.460,0.0,0.460,0.0,0.460
1778594398.001340,1866961.693048,1866961.691535,15.507811,0x406,1.32,0.144,0,0.992,1,0.882,475.40000000000003,1.118,0.0,0.484,0.0,0.484,0.0,0.484,0.0,0.484
1778594398.001363,1866961.693071,1866961.691536,15.507835,0x39,1.32,0.167,0,1.015,1,0.905,475.40000000000003,1.141,0.0,0.508,0.0,0.508,0.0,0.508,0.0,0.508
1778594398.001511,1866961.693219,1866961.691741,15.507982,0x294,1.32,0.315,0,1.163,1,1.053,475.40000000000003,1.289,0.0,0.655,0.0,0.655,0.0,0.655,0.0,0.655
1778594398.001547,1866961.693255,1866961.691744,15.508018,0x295,1.32,0.351,0,1.199,1,1.089,475.40000000000003,1.325,0.0,0.691,0.0,0.691,0.0,0.691,0.0,0.691
1778594398.001570,1866961.693278,1866961.691745,15.508042,0x221,1.32,0.374,0,1.222,1,1.112,475.40000000000003,1.348,0.0,0.714,0.0,0.714,0.0,0.714,0.0,0.714
1778594398.001829,1866961.693538,1866961.691784,15.508301,0x320,1.32,0.633,0,1.481,1,1.371,475.40000000000003,1.608,0.0,0.974,0.0,0.974,0.0,0.974,0.0,0.974
1778594398.001863,1866961.693571,1866961.691785,15.508335,0x324,1.32,0.667,0,1.515,1,1.405,475.40000000000003,1.641,0.0,1.007,0.0,1.007,0.0,1.007,0.0,1.007
1778594398.001923,1866961.693631,1866961.691787,15.508394,0x328,1.32,0.727,0,1.574,1,1.465,475.40000000000003,1.701,0.0,1.067,0.0,1.067,0.0,1.067,0.0,1.067
1778594398.001950,1866961.693658,1866961.691788,15.508421,0x3D7,1.32,0.753,0,1.601,1,1.491,475.40000000000003,1.728,0.0,1.094,0.0,1.094,0.0,1.094,0.0,1.094
1778594398.189878,1866961.881587,1866961.881373,15.696350,0x305,1.32,188.683,0,189.531,1,189.421,475.40000000000003,189.657,0.0,189.023,0.0,189.023,0.0,189.023,0.0,189.023
1778594398.190012,1866961.881720,1866961.881386,15.696483,0x91,1.32,188.816,0,189.664,1,189.554,475.40000000000003,189.790,0.0,189.156,0.0,189.156,0.0,189.156,0.0,189.156
1778594398.190078,1866961.881787,1866961.881388,15.696550,0x1A4,1.32,188.882,0,189.730,1,189.621,475.40000000000003,189.857,0.0,189.223,0.0,189.223,0.0,189.223,0.0,189.223
1778594398.190154,1866961.881862,1866961.881390,15.696625,0x1B0,1.32,188.957,0,189.805,1,189.696,475.40000000000003,189.932,0.0,189.298,0.0,189.298,0.0,189.298,0.0,189.298
1778594398.190210,1866961.881918,1866961.881391,15.696681,0x1D0,1.32,189.014,0,189.862,1,189.752,475.40000000000003,189.988,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594398.190271,1866961.881979,1866961.881393,15.696743,0x1EA,1.32,189.075,0,189.923,1,189.813,475.40000000000003,190.049,0.0,0.061,0.0,0.061,0.0,0.061,0.0,0.061
1778594398.190320,1866961.882028,1866961.881394,15.696792,0x156,1.32,189.124,0,189.972,1,189.862,475.40000000000003,0.000,0.0,0.110,0.0,0.110,0.0,0.110,0.0,0.110
1778594398.190376,1866961.882084,1866961.881396,15.696847,0x1A6,1.32,189.180,0,190.027,1,189.918,475.40000000000003,0.056,0.0,0.166,0.0,0.166,0.0,0.166,0.0,0.166
1778594398.190403,1866961.882111,1866961.881398,15.696874,0x1AC,1.32,189.207,0,190.055,1,189.945,475.40000000000003,0.083,0.0,0.193,0.0,0.193,0.0,0.193,0.0,0.193
1778594398.190430,1866961.882138,1866961.881399,15.696901,0x294,1.32,189.234,0,190.082,1,189.972,475.40000000000003,0.110,0.0,0.220,0.0,0.220,0.0,0.220,0.0,0.220
1778594398.190455,1866961.882163,1866961.881401,15.696926,0x221,1.32,189.259,0,190.106,1,189.997,475.40000000000003,0.134,0.0,0.245,0.0,0.245,0.0,0.245,0.0,0.245
1778594398.190478,1866961.882186,1866961.881402,15.696950,0x295,1.32,189.282,0,190.130,1,190.020,475.40000000000003,0.158,0.0,0.268,0.0,0.268,0.0,0.268,0.0,0.268
1778594398.190504,1866961.882212,1866961.881404,15.696975,0x130,1.32,189.308,0,0.000,1,190.046,475.40000000000003,0.184,0.0,0.294,0.0,0.294,0.0,0.294,0.0,0.294
1778594398.190554,1866961.882262,1866961.881405,15.697025,0x158,1.32,189.357,0,0.050,1,190.096,475.40000000000003,0.233,0.0,0.344,0.0,0.344,0.0,0.344,0.0,0.344
1778594398.190607,1866961.882315,1866961.881406,15.697078,0x17C,1.32,189.411,0,0.103,1,0.000,475.40000000000003,0.287,0.0,0.397,0.0,0.397,0.0,0.397,0.0,0.397
1778594398.190677,1866961.882385,1866961.881408,15.697148,0x191,1.32,189.480,0,0.173,1,0.070,475.40000000000003,0.356,0.0,0.467,0.0,0.467,0.0,0.467,0.0,0.467
1778594398.190751,1866961.882459,1866961.881409,15.697223,0x1DC,1.32,189.555,0,0.247,1,0.144,475.40000000000003,0.431,0.0,0.541,0.0,0.541,0.0,0.541,0.0,0.541
1778594398.190776,1866961.882484,1866961.881411,15.697247,0x1ED,1.32,189.579,0,0.272,1,0.169,475.40000000000003,0.455,0.0,0.566,0.0,0.566,0.0,0.566,0.0,0.566
1778594398.190818,1866961.882526,1866961.881415,15.697289,0x1AB,1.32,189.621,0,0.314,1,0.211,475.40000000000003,0.497,0.0,0.608,0.0,0.608,0.0,0.608,0.0,0.608
1778594398.190902,1866961.882610,1866961.881423,15.697373,0x1FB,1.32,189.706,0,0.398,1,0.295,475.40000000000003,0.582,0.0,0.692,0.0,0.692,0.0,0.692,0.0,0.692
1778594398.190996,1866961.882704,1866961.881439,15.697467,0x372,1.32,189.800,0,0.492,1,0.389,475.40000000000003,0.676,0.0,0.786,0.0,0.786,0.0,0.786,0.0,0.786
1778594398.191021,1866961.882730,1866961.881441,15.697493,0x255,1.32,189.825,0,0.518,1,0.415,475.40000000000003,0.701,0.0,0.812,0.0,0.812,0.0,0.812,0.0,0.812
1778594398.191082,1866961.882791,1866961.881442,15.697554,0x374,1.32,189.886,0,0.579,1,0.476,475.40000000000003,0.762,0.0,0.873,0.0,0.873,0.0,0.873,0.0,0.873
1778594398.191141,1866961.882850,1866961.881443,15.697613,0x309,1.1400000000000001,0.000,0,0.638,1,0.535,475.40000000000003,0.821,0.0,0.932,0.0,0.932,0.0,0.932,0.0,0.932
1778594398.191202,1866961.882910,1866961.881445,15.697673,0x37B,1.1400000000000001,0.060,0,0.698,1,0.595,475.40000000000003,0.882,0.0,0.992,0.0,0.992,0.0,0.992,0.0,0.992
1778594398.191252,1866961.882961,1866961.881446,15.697724,0x396,1.1400000000000001,0.111,0,0.749,1,0.646,475.40000000000003,0.932,0.0,1.043,0.0,1.043,0.0,1.043,0.0,1.043
1778594398.191329,1866961.883037,1866961.881455,15.697800,0x510,1.1400000000000001,0.187,0,0.825,1,0.722,475.40000000000003,1.008,0.0,1.119,0.0,1.119,0.0,1.119,0.0,1.119
1778594398.191354,1866961.883062,1866961.881456,15.697825,0x39,1.1400000000000001,0.212,0,0.850,1,0.747,475.40000000000003,1.033,0.0,1.144,0.0,1.144,0.0,1.144,0.0,1.144
1778594398.191762,1866961.883470,1866961.881517,15.698233,0x320,1.1400000000000001,0.620,0,1.258,1,1.155,475.40000000000003,1.441,0.0,1.552,0.0,1.552,0.0,1.552,0.0,1.552
1778594398.191789,1866961.883497,1866961.881518,15.698261,0x324,1.1400000000000001,0.648,0,1.285,1,1.182,475.40000000000003,1.469,0.0,1.579,0.0,1.579,0.0,1.579,0.0,1.579
1778594398.191848,1866961.883556,1866961.881520,15.698319,0x328,1.1400000000000001,0.706,0,1.344,1,1.241,475.40000000000003,1.528,0.0,1.638,0.0,1.638,0.0,1.638,0.0,1.638
1778594398.191875,1866961.883584,1866961.881521,15.698347,0x3D7,1.1400000000000001,0.734,0,1.372,1,1.268,475.40000000000003,1.555,0.0,1.665,0.0,1.665,0.0,1.665,0.0,1.665
1778594398.379941,1866962.071649,1866962.071429,15.886412,0x39,1.1400000000000001,188.799,0,189.437,1,189.334,475.40000000000003,189.620,0.0,189.731,0.0,189.731,0.0,189.731,0.0,189.731
1778594398.380011,1866962.071719,1866962.071442,15.886482,0x91,1.1400000000000001,188.869,0,189.507,1,189.404,475.40000000000003,189.690,0.0,189.801,0.0,189.801,0.0,189.801,0.0,189.801
1778594398.380088,1866962.071796,1866962.071445,15.886559,0x156,1.1400000000000001,188.946,0,189.584,1,189.481,475.3,0.000,0.0,189.878,0.0,189.878,0.0,189.878,0.0,189.878
1778594398.380153,1866962.071862,1866962.071446,15.886625,0x1AB,1.1400000000000001,189.012,0,189.650,1,189.547,475.3,0.066,0.0,189.944,0.0,189.944,0.0,189.944,0.0,189.944
1778594398.380218,1866962.071926,1866962.071448,15.886689,0x130,1.1400000000000001,189.076,0,0.000,1,189.611,475.3,0.130,0.0,190.008,0.0,190.008,0.0,190.008,0.0,190.008
1778594398.380270,1866962.071978,1866962.071449,15.886741,0x158,1.1400000000000001,189.128,0,0.052,1,189.663,475.3,0.182,0.0,190.060,0.0,190.060,0.0,190.060,0.0,190.060
1778594398.380324,1866962.072033,1866962.071451,15.886796,0x17C,1.1400000000000001,189.183,0,0.107,1,0.000,475.3,0.237,0.0,190.115,0.0,190.115,0.0,190.115,0.0,190.115
1778594398.380398,1866962.072106,1866962.071453,15.886869,0x191,1.1400000000000001,189.256,0,0.180,1,0.073,475.3,0.310,0.0,190.188,0.0,190.188,0.0,190.188,0.0,190.188
1778594398.380470,1866962.072179,1866962.071454,15.886942,0x1FB,1.1400000000000001,189.329,0,0.253,1,0.146,475.3,0.383,0.0,190.260,0.0,190.260,0.0,190.260,0.0,190.260
1778594398.380497,1866962.072205,1866962.071456,15.886969,0x305,1.1400000000000001,189.356,0,0.280,1,0.173,475.3,0.410,0.0,190.287,0.0,190.287,0.0,190.287,0.0,190.287
1778594398.380585,1866962.072294,1866962.071459,15.887057,0x1A4,1.1400000000000001,189.444,0,0.368,1,0.261,475.3,0.498,0.0,190.376,0.0,190.376,0.0,190.376,0.0,190.376
1778594398.380645,1866962.072353,1866962.071460,15.887116,0x1B0,1.1400000000000001,189.503,0,0.427,1,0.320,475.3,0.557,0.0,190.435,0.0,190.435,0.0,190.435,0.0,190.435
1778594398.380696,1866962.072404,1866962.071462,15.887168,0x1D0,1.1400000000000001,189.555,0,0.479,1,0.372,475.3,0.609,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594398.380744,1866962.072452,1866962.071463,15.887216,0x1EA,1.1400000000000001,189.603,0,0.527,1,0.420,475.3,0.657,0.0,0.048,0.0,0.048,0.0,0.048,0.0,0.048
1778594398.380800,1866962.072508,1866962.071467,15.887272,0x1AC,1.1400000000000001,189.659,0,0.583,1,0.476,475.3,0.713,0.0,0.104,0.0,0.104,0.0,0.104,0.0,0.104
1778594398.380827,1866962.072535,1866962.071469,15.887298,0x1A6,1.1400000000000001,189.685,0,0.609,1,0.502,475.3,0.739,0.0,0.130,0.0,0.130,0.0,0.130,0.0,0.130
1778594398.380851,1866962.072559,1866962.071470,15.887323,0x221,1.1400000000000001,189.710,0,0.634,1,0.527,475.3,0.764,0.0,0.155,0.0,0.155,0.0,0.155,0.0,0.155
1778594398.380877,1866962.072585,1866962.071471,15.887348,0x294,1.1400000000000001,189.735,0,0.659,1,0.552,475.3,0.789,0.0,0.180,0.0,0.180,0.0,0.180,0.0,0.180
1778594398.380901,1866962.072609,1866962.071473,15.887372,0x295,1.1400000000000001,189.759,0,0.683,1,0.576,475.3,0.813,0.0,0.205,0.0,0.205,0.0,0.205,0.0,0.205
1778594398.380961,1866962.072669,1866962.071480,15.887432,0x1DC,1.1400000000000001,189.819,0,0.743,1,0.636,475.3,0.873,0.0,0.264,0.0,0.264,0.0,0.264,0.0,0.264
1778594398.380985,1866962.072693,1866962.071481,15.887456,0x1ED,1.1400000000000001,189.844,0,0.768,1,0.661,475.3,0.898,0.0,0.289,0.0,0.289,0.0,0.289,0.0,0.289
1778594398.381066,1866962.072774,1866962.071493,15.887537,0x45B,1.1400000000000001,189.924,0,0.848,1,0.741,475.3,0.978,0.0,0.370,0.0,0.370,0.0,0.370,0.0,0.370
1778594398.381157,1866962.072865,1866962.071506,15.887628,0x255,1.1400000000000001,190.015,0,0.940,1,0.833,475.3,1.069,0.0,0.461,0.0,0.461,0.0,0.461,0.0,0.461
1778594398.381230,1866962.072938,1866962.071509,15.887701,0x309,0.0,0.000,0,1.012,1,0.905,475.3,1.142,0.0,0.533,0.0,0.533,0.0,0.533,0.0,0.533
1778594398.381285,1866962.072993,1866962.071510,15.887756,0x372,0.0,0.055,0,1.067,1,0.960,475.3,1.197,0.0,0.588,0.0,0.588,0.0,0.588,0.0,0.588
1778594398.381309,1866962.073017,1866962.071511,15.887780,0x374,0.0,0.079,0,1.091,1,0.984,475.3,1.221,0.0,0.613,0.0,0.613,0.0,0.613,0.0,0.613
1778594398.381418,1866962.073127,1866962.071520,15.887890,0x37B,0.0,0.189,0,1.201,1,1.094,475.3,1.331,0.0,0.722,0.0,0.722,0.0,0.722,0.0,0.722
1778594398.381469,1866962.073177,1866962.071522,15.887941,0x396,0.0,0.240,0,1.252,1,1.145,475.3,1.382,0.0,0.773,0.0,0.773,0.0,0.773,0.0,0.773
1778594398.381495,1866962.073203,1866962.071523,15.887966,0x428,0.0,0.265,0,1.277,1,1.170,475.3,1.407,0.0,0.798,0.0,0.798,0.0,0.798,0.0,0.798
1778594398.381959,1866962.073667,1866962.071588,15.888430,0x320,0.0,0.729,0,1.741,1,1.634,475.3,1.871,0.0,1.262,0.0,1.262,0.0,1.262,0.0,1.262
1778594398.381988,1866962.073696,1866962.071588,15.888459,0x324,0.0,0.759,0,1.771,1,1.664,475.3,1.901,0.0,1.292,0.0,1.292,0.0,1.292,0.0,1.292
1778594398.382053,1866962.073762,1866962.071590,15.888525,0x328,0.0,0.824,0,1.836,1,1.729,475.3,1.966,0.0,1.357,0.0,1.357,0.0,1.357,0.0,1.357
1778594398.382085,1866962.073793,1866962.071591,15.888556,0x3D7,0.0,0.855,0,1.867,1,1.761,475.3,1.997,0.0,1.389,0.0,1.389,0.0,1.389,0.0,1.389
1778594398.382110,1866962.073818,1866962.071592,15.888581,0x400,0.0,0.880,0,1.892,1,1.785,475.3,2.022,0.0,1.414,0.0,1.414,0.0,1.414,0.0,1.414
1778594398.559385,1866962.251093,1866962.250883,16.065856,0x91,0.0,178.156,0,179.168,1,179.061,475.3,179.298,0.0,178.689,0.0,178.689,0.0,178.689,0.0,178.689
1778594398.559468,1866962.251176,1866962.250894,16.065939,0x1A4,0.0,178.238,0,179.250,1,179.143,475.3,179.380,0.0,178.771,0.0,178.771,0.0,178.771,0.0,178.771
1778594398.559533,1866962.251241,1866962.250896,16.066005,0x1B0,0.0,178.304,0,179.316,1,179.209,475.3,179.446,0.0,178.837,0.0,178.837,0.0,178.837,0.0,178.837
1778594398.559588,1866962.251296,1866962.250897,16.066060,0x1D0,0.0,178.359,0,179.371,1,179.264,475.3,179.501,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594398.559637,1866962.251345,1866962.250899,16.066109,0x1EA,0.0,178.408,0,179.420,1,179.313,475.3,179.550,0.0,0.049,0.0,0.049,0.0,0.049,0.0,0.049
1778594398.559683,1866962.251392,1866962.250901,16.066155,0x156,0.0,178.454,0,179.466,1,179.359,475.3,0.000,0.0,0.095,0.0,0.095,0.0,0.095,0.0,0.095
1778594398.559736,1866962.251444,1866962.250902,16.066207,0x1AC,0.0,178.506,0,179.518,1,179.411,475.3,0.053,0.0,0.148,0.0,0.148,0.0,0.148,0.0,0.148
1778594398.559763,1866962.251471,1866962.250904,16.066235,0x255,0.0,178.534,0,179.546,1,179.439,475.3,0.080,0.0,0.175,0.0,0.175,0.0,0.175,0.0,0.175
1778594398.559826,1866962.251534,1866962.250906,16.066297,0x1A6,0.0,178.596,0,179.608,1,179.501,475.3,0.143,0.0,0.238,0.0,0.238,0.0,0.238,0.0,0.238
1778594398.559852,1866962.251560,1866962.250908,16.066323,0x130,0.0,178.622,0,0.000,1,179.527,475.3,0.169,0.0,0.264,0.0,0.264,0.0,0.264,0.0,0.264
1778594398.559902,1866962.251611,1866962.250909,16.066374,0x158,0.0,178.673,0,0.051,1,179.578,475.3,0.219,0.0,0.314,0.0,0.314,0.0,0.314,0.0,0.314
1778594398.559954,1866962.251662,1866962.250911,16.066425,0x17C,0.0,178.724,0,0.102,1,0.000,475.3,0.270,0.0,0.366,0.0,0.366,0.0,0.366,0.0,0.366
1778594398.560024,1866962.251732,1866962.250912,16.066495,0x191,0.0,178.794,0,0.172,1,0.070,475.3,0.340,0.0,0.436,0.0,0.436,0.0,0.436,0.0,0.436
1778594398.560102,1866962.251810,1866962.250914,16.066573,0x1DC,0.0,178.872,0,0.250,1,0.148,475.3,0.418,0.0,0.514,0.0,0.514,0.0,0.514,0.0,0.514
1778594398.560127,1866962.251835,1866962.250916,16.066598,0x1ED,0.0,178.897,0,0.275,1,0.173,475.3,0.443,0.0,0.538,0.0,0.538,0.0,0.538,0.0,0.538
1778594398.560151,1866962.251859,1866962.250917,16.066622,0x39,0.0,178.921,0,0.299,1,0.197,475.3,0.467,0.0,0.562,0.0,0.562,0.0,0.562,0.0,0.562
1778594398.560193,1866962.251901,1866962.250922,16.066664,0x1AB,0.0,178.963,0,0.341,1,0.239,475.3,0.510,0.0,0.605,0.0,0.605,0.0,0.605,0.0,0.605
1778594398.560278,1866962.251986,1866962.250931,16.066750,0x1FB,0.0,179.049,0,0.426,1,0.325,475.3,0.595,0.0,0.690,0.0,0.690,0.0,0.690,0.0,0.690
1778594398.560304,1866962.252012,1866962.250932,16.066775,0x305,0.0,179.074,0,0.452,1,0.350,475.3,0.620,0.0,0.715,0.0,0.715,0.0,0.715,0.0,0.715
1778594398.560482,1866962.252191,1866962.250955,16.066954,0x294,0.0,179.253,0,0.631,1,0.529,475.3,0.799,0.0,0.894,0.0,0.894,0.0,0.894,0.0,0.894
1778594398.560508,1866962.252216,1866962.250957,16.066979,0x221,0.0,179.279,0,0.656,1,0.554,475.3,0.825,0.0,0.920,0.0,0.920,0.0,0.920,0.0,0.920
1778594398.560531,1866962.252239,1866962.250958,16.067002,0x295,0.0,179.301,0,0.679,1,0.577,475.3,0.848,0.0,0.943,0.0,0.943,0.0,0.943,0.0,0.943
1778594398.560686,1866962.252394,1866962.250982,16.067157,0x406,0.0,179.456,0,0.834,1,0.732,475.3,1.002,0.0,1.098,0.0,1.098,0.0,1.098,0.0,1.098
1778594398.560766,1866962.252474,1866962.250993,16.067237,0x372,0.0,179.536,0,0.914,1,0.812,475.3,1.082,0.0,1.178,0.0,1.178,0.0,1.178,0.0,1.178
1778594398.560790,1866962.252499,1866962.250995,16.067262,0x309,0.0,0.000,0,0.939,1,0.837,475.3,1.107,0.0,1.202,0.0,1.202,0.0,1.202,0.0,1.202
1778594398.560850,1866962.252558,1866962.250996,16.067321,0x374,0.0,0.059,0,0.998,1,0.896,475.3,1.166,0.0,1.262,0.0,1.262,0.0,1.262,0.0,1.262
1778594398.560909,1866962.252617,1866962.250998,16.067380,0x37B,0.0,0.118,0,1.057,1,0.955,475.3,1.225,0.0,1.320,0.0,1.320,0.0,1.320,0.0,1.320
1778594398.560961,1866962.252669,1866962.250999,16.067432,0x396,0.0,0.170,0,1.109,1,1.007,475.3,1.277,0.0,1.372,0.0,1.372,0.0,1.372,0.0,1.372
1778594398.756457,1866962.448166,1866962.447963,16.262929,0x91,0.0,195.667,0,196.606,1,196.504,475.3,196.774,0.0,196.869,0.0,196.869,0.0,196.869,0.0,196.869
1778594398.756550,1866962.448259,1866962.447974,16.263022,0x1A4,0.0,195.760,0,196.699,1,196.597,475.3,196.867,0.0,196.962,0.0,196.962,0.0,196.962,0.0,196.962
1778594398.756617,1866962.448325,1866962.447976,16.263089,0x1B0,0.0,195.827,0,196.765,1,196.663,475.3,196.934,0.0,197.029,0.0,197.029,0.0,197.029,0.0,197.029
1778594398.756671,1866962.448379,1866962.447978,16.263143,0x1D0,0.0,195.881,0,196.819,1,196.717,475.3,196.988,0.0,0.000,0.0,0.000,0.0,0.000,0.0,0.000
1778594398.756722,1866962.448430,1866962.447980,16.263194,0x1EA,0.0,195.932,0,196.870,1,196.769,475.3,197.039,0.0,0.051,0.0,0.051,0.0,0.051,0.0,0.051
1778594398.756778,1866962.448486,1866962.447981,16.263250,0x156,0.0,195.988,0,196.926,1,196.825,475.3,0.000,0.0,0.107,0.0,0.107,0.0,0.107,0.0,0.107
1778594398.756824,1866962.448533,1866962.447983,16.263296,0x1AC,0.0,196.034,0,196.973,1,196.871,475.3,0.047,0.0,0.154,0.0,0.154,0.0,0.154,0.0,0.154
1778594398.756851,1866962.448559,1866962.447984,16.263322,0x130,0.0,196.060,0,0.000,1,196.897,475.3,0.072,0.0,0.179,0.0,0.179,0.0,0.179,0.0,0.179
1778594398.756901,1866962.448609,1866962.447986,16.263372,0x158,0.0,196.110,0,0.050,1,196.947,475.3,0.122,0.0,0.229,0.0,0.229,0.0,0.229,0.0,0.229
1778594398.756953,1866962.448661,1866962.447988,16.263425,0x17C,0.0,196.163,0,0.103,1,0.000,475.3,0.175,0.0,0.282,0.0,0.282,0.0,0.282,0.0,0.282
1778594398.757025,1866962.448733,1866962.447989,16.263497,0x191,0.0,196.235,0,0.175,1,0.072,475.3,0.247,0.0,0.354,0.0,0.354,0.0,0.354,0.0,0.354
1778594398.757100,1866962.448808,1866962.447990,16.263572,0x1A6,0.0,196.310,0,0.250,1,0.147,475.3,0.322,0.0,0.429,0.0,0.429,0.0,0.429,0.0,0.429
1778594398.757127,1866962.448835,1866962.447992,16.263598,0x1DC,0.0,196.336,0,0.276,1,0.173,475.3,0.348,0.0,0.455,0.0,0.455,0.0,0.455,0.0,0.455
1778594398.757150,1866962.448858,1866962.447993,16.263622,0x1ED,0.0,196.360,0,0.300,1,0.197,475.3,0.372,0.0,0.479,0.0,0.479,0.0,0.479,0.0,0.479
1778594398.757174,1866962.448883,1866962.447995,16.263646,0x294,0.0,196.384,0,0.324,1,0.221,475.3,0.396,0.0,0.503,0.0,0.503,0.0,0.503,0.0,0.503
1778594398.757198,1866962.448906,1866962.447996,16.263670,0x221,0.0,196.408,0,0.348,1,0.245,475.3,0.420,0.0,0.527,0.0,0.527,0.0,0.527,0.0,0.527
1778594398.757221,1866962.448929,1866962.447998,16.263692,0x295,0.0,196.431,0,0.370,1,0.268,475.3,0.443,0.0,0.550,0.0,0.550,0.0,0.550,0.0,0.550
1778594398.757246,1866962.448954,1866962.447999,16.263717,0x320,0.0,196.455,0,0.395,1,0.293,475.3,0.468,0.0,0.575,0.0,0.575,0.0,0.575,0.0,0.575
1778594398.757272,1866962.448980,1866962.448000,16.263743,0x324,0.0,196.481,0,0.421,1,0.318,475.3,0.493,0.0,0.600,0.0,0.600,0.0,0.600,0.0,0.600
1778594398.757330,1866962.449038,1866962.448002,16.263801,0x328,0.0,196.539,0,0.479,1,0.376,475.3,0.551,0.0,0.658,0.0,0.658,0.0,0.658,0.0,0.658
1778594398.757355,1866962.449063,1866962.448003,16.263826,0x400,0.0,196.564,0,0.504,1,0.402,475.3,0.577,0.0,0.684,0.0,0.684,0.0,0.684,0.0,0.684
1778594398.757379,1866962.449087,1866962.448005,16.263850,0x403,0.0,196.589,0,0.528,1,0.426,475.3,0.601,0.0,0.708,0.0,0.708,0.0,0.708,0.0,0.708
1778594398.757404,1866962.449112,1866962.448006,16.263875,0x40C,0.0,196.614,0,0.553,1,0.451,475.3,0.626,0.0,0.733,0.0,0.733,0.0,0.733,0.0,0.733
1778594398.757429,1866962.449137,1866962.448007,16.263901,0x40F,0.0,196.639,0,0.579,1,0.476,475.3,0.651,0.0,0.758,0.0,0.758,0.0,0.758,0.0,0.758
1778594398.757454,1866962.449162,1866962.448009,16.263926,0x454,0.0,196.664,0,0.604,1,0.501,475.3,0.676,0.0,0.783,0.0,0.783,0.0,0.783,0.0,0.783
1778594398.757480,1866962.449188,1866962.448010,16.263951,0x465,0.0,196.690,0,0.629,1,0.527,475.3,0.702,0.0,0.809,0.0,0.809,0.0,0.809,0.0,0.809
1778594398.757522,1866962.449230,1866962.448014,16.263993,0x1AB,0.0,196.732,0,0.671,1,0.569,475.3,0.744,0.0,0.851,0.0,0.851,0.0,0.851,0.0,0.851
1778594398.757581,1866962.449289,1866962.448016,16.264052,0x1FB,0.0,196.791,0,0.730,1,0.628,475.3,0.803,0.0,0.910,0.0,0.910,0.0,0.910,0.0,0.910
1778594398.757703,1866962.449411,1866962.448032,16.264175,0x255,0.0,196.913,0,0.853,1,0.750,475.3,0.925,0.0,1.032,0.0,1.032,0.0,1.032,0.0,1.032
1778594398.757823,1866962.449531,1866962.448043,16.264294,0x39,0.0,197.032,0,0.972,1,0.869,475.3,1.044,0.0,1.151,0.0,1.151,0.0,1.151,0.0,1.151
1778594398.757911,1866962.449620,1866962.448055,16.264383,0x305,0.0,197.121,0,1.061,1,0.958,475.3,1.133,0.0,1.240,0.0,1.240,0.0,1.240,0.0,1.240
1778594398.758291,1866962.449999,1866962.448106,16.264762,0x372,0.0,197.500,0,1.440,1,1.337,475.3,1.512,0.0,1.619,0.0,1.619,0.0,1.619,0.0,1.619
1778594398.758316,1866962.450024,1866962.448107,16.264787,0x309,0.0,0.000,0,1.465,1,1.363,475.3,1.538,0.0,1.645,0.0,1.645,0.0,1.645,0.0,1.645
1778594398.758373,1866962.450081,1866962.448108,16.264844,0x374,0.0,0.057,0,1.522,1,1.420,475.3,1.595,0.0,1.702,0.0,1.702,0.0,1.702,0.0,1.702
